corrupcao,sexo2,idade1,rendaf,escola,Ljato,partido2,AvalTemer,denunciaTemer
Incompetencia,Feminino,19,1,5,Ira_aumentar,0,0,Sim_deveria
Incompetencia,Feminino,25,1,5,Continuara_igual,0,0,Sim_deveria
Incompetencia,Masculino,18,2,5,Continuara_igual,1,5,Sim_deveria
Corrupcao,Masculino,18,3,5,Ira_diminuir,.,0,Sim_deveria
Corrupcao,Feminino,40,2,5,Continuara_igual,0,0,Sim_deveria
Corrupcao,Feminino,31,1,6,Continuara_igual,0,5,.
Incompetencia,Masculino,17,1,4,Ira_diminuir,1,5,Sim_deveria
Corrupcao,Masculino,51,2,2,Ira_diminuir,.,3,Sim_deveria
Incompetencia,Feminino,28,1,7,Ira_aumentar,1,0,Sim_deveria
Corrupcao,Masculino,59,5,8,Ira_diminuir,1,7,Sim_deveria
Corrupcao,Feminino,26,3,3,Continuara_igual,1,0,Sim_deveria
Corrupcao,Masculino,40,2,5,Continuara_igual,1,7,Sim_deveria
Incompetencia,Masculino,21,1,5,Continuara_igual,1,5,Sim_deveria
Corrupcao,Feminino,29,3,5,Ira_aumentar,.,0,Sim_deveria
Corrupcao,Feminino,25,2,3,Continuara_igual,0,7,Sim_deveria
Corrupcao,Feminino,41,1,2,Continuara_igual,0,0,Sim_deveria
Incompetencia,Feminino,55,3,3,Continuara_igual,1,0,Sim_deveria
Incompetencia,Feminino,41,1,1,Continuara_igual,1,0,Sim_deveria
Corrupcao,Masculino,61,5,1,Ira_diminuir,1,0,Sim_deveria
Incompetencia,Masculino,16,3,2,Ira_aumentar,1,4,Sim_deveria
Corrupcao,Masculino,41,2,5,Continuara_igual,1,4,.
Incompetencia,Masculino,29,2,2,Ira_diminuir,1,1,Sim_deveria
Incompetencia,Feminino,45,1,2,Continuara_igual,1,5,Sim_deveria
Corrupcao,Masculino,38,1,4,Ira_diminuir,0,5,Sim_deveria
Incompetencia,Masculino,18,4,5,Ira_diminuir,0,4,Sim_deveria
Incompetencia,Masculino,46,1,2,Ira_aumentar,0,0,Nao_deveria
Incompetencia,Feminino,54,1,7,Ira_diminuir,1,5,Sim_deveria
Corrupcao,Masculino,58,2,5,Ira_diminuir,1,3,Sim_deveria
Corrupcao,Feminino,41,4,7,Ira_diminuir,1,4,Nao_deveria
Incompetencia,Feminino,66,4,3,Ira_diminuir,1,6,Sim_deveria
Corrupcao,Feminino,42,1,2,Continuara_igual,.,0,Sim_deveria
Corrupcao,Feminino,36,1,2,Continuara_igual,0,5,Sim_deveria
Incompetencia,Feminino,23,2,7,Continuara_igual,.,4,Sim_deveria
Corrupcao,Feminino,41,1,5,Ira_diminuir,0,0,Sim_deveria
Corrupcao,Feminino,36,1,5,Ira_diminuir,1,5,Sim_deveria
Incompetencia,Feminino,21,1,5,Continuara_igual,0,0,Sim_deveria
Incompetencia,Feminino,25,5,3,Ira_diminuir,0,0,Sim_deveria
Corrupcao,Feminino,54,4,7,Continuara_igual,1,5,Nao_deveria
Corrupcao,Masculino,36,2,5,Ira_diminuir,0,3,Sim_deveria
Corrupcao,Masculino,55,1,3,Continuara_igual,0,1,Sim_deveria
.,Masculino,35,3,7,Ira_aumentar,1,1,Sim_deveria
Corrupcao,Masculino,39,1,7,Ira_diminuir,1,4,Sim_deveria
Corrupcao,Feminino,43,1,2,Ira_diminuir,0,0,Sim_deveria
Incompetencia,Feminino,38,1,1,Continuara_igual,1,0,Sim_deveria
Corrupcao,Masculino,58,1,4,Ira_diminuir,0,0,Sim_deveria
Corrupcao,Masculino,18,1,5,Ira_diminuir,1,7,Sim_deveria
Incompetencia,Feminino,31,.,4,Continuara_igual,1,0,Sim_deveria
Corrupcao,Feminino,16,1,4,Ira_diminuir,1,2,Sim_deveria
Corrupcao,Feminino,45,.,4,Continuara_igual,1,3,Sim_deveria
Corrupcao,Feminino,60,5,8,Continuara_igual,1,0,Sim_deveria
Incompetencia,Feminino,47,1,4,Ira_aumentar,1,0,Sim_deveria
Incompetencia,Masculino,63,2,2,Ira_diminuir,1,5,Sim_deveria
Corrupcao,Masculino,52,1,3,Continuara_igual,0,9,Sim_deveria
.,Feminino,55,1,1,.,1,.,.
Incompetencia,Masculino,59,1,2,Ira_diminuir,0,0,Sim_deveria
Incompetencia,Feminino,72,1,1,Continuara_igual,1,0,Sim_deveria
Corrupcao,Feminino,22,4,7,Ira_diminuir,1,5,Sim_deveria
Incompetencia,Feminino,17,4,4,Ira_aumentar,.,0,Sim_deveria
Incompetencia,Feminino,34,1,4,Ira_aumentar,1,5,Sim_deveria
Corrupcao,Feminino,58,1,2,Continuara_igual,1,2,Sim_deveria
Corrupcao,Feminino,62,4,5,Ira_diminuir,1,0,Sim_deveria
Corrupcao,Masculino,47,1,2,Continuara_igual,1,0,Sim_deveria
Corrupcao,Feminino,21,1,5,Continuara_igual,1,5,Sim_deveria
Corrupcao,Masculino,21,1,5,Ira_aumentar,0,3,Sim_deveria
Corrupcao,Feminino,26,1,7,Ira_diminuir,1,6,Sim_deveria
Corrupcao,Masculino,53,.,3,Ira_diminuir,0,0,Sim_deveria
Incompetencia,Masculino,30,2,5,.,1,5,Nao_deveria
Incompetencia,Feminino,24,1,3,Continuara_igual,0,0,Sim_deveria
Incompetencia,Masculino,49,1,3,Ira_diminuir,1,0,Sim_deveria
Corrupcao,Feminino,37,1,5,Continuara_igual,1,0,Sim_deveria
Corrupcao,Masculino,19,5,5,Continuara_igual,0,0,Sim_deveria
Corrupcao,Feminino,49,3,8,Ira_diminuir,1,3,Sim_deveria
Incompetencia,Masculino,16,1,4,Continuara_igual,0,0,Sim_deveria
Corrupcao,Masculino,44,1,1,Ira_diminuir,0,0,Sim_deveria
.,Masculino,61,.,5,Ira_diminuir,1,0,.
Corrupcao,Feminino,40,1,4,Ira_diminuir,1,4,Sim_deveria
Corrupcao,Masculino,39,3,3,Ira_diminuir,0,8,Sim_deveria
Incompetencia,Feminino,31,1,4,Continuara_igual,0,0,Sim_deveria
Corrupcao,Feminino,67,2,3,Continuara_igual,0,4,Sim_deveria
Corrupcao,Masculino,35,2,7,Ira_diminuir,1,8,Sim_deveria
Corrupcao,Feminino,49,3,5,Continuara_igual,1,2,Sim_deveria
Corrupcao,Masculino,45,4,7,Continuara_igual,.,4,Sim_deveria
Corrupcao,Feminino,35,3,7,Continuara_igual,1,0,Sim_deveria
Corrupcao,Feminino,58,1,3,Continuara_igual,1,7,Sim_deveria
Corrupcao,Masculino,36,4,6,Ira_diminuir,1,0,Sim_deveria
Incompetencia,Feminino,48,3,5,Ira_diminuir,0,1,Sim_deveria
Incompetencia,Masculino,56,1,1,Continuara_igual,0,0,Sim_deveria
Corrupcao,Feminino,50,4,7,Ira_diminuir,1,2,Sim_deveria
Corrupcao,Masculino,25,2,7,Ira_diminuir,1,6,.
Incompetencia,Feminino,32,1,2,Continuara_igual,1,0,Sim_deveria
Corrupcao,Feminino,62,2,8,Ira_diminuir,1,0,Sim_deveria
Corrupcao,Feminino,26,4,6,Ira_diminuir,1,5,Sim_deveria
Incompetencia,Feminino,50,.,2,Ira_diminuir,1,0,Sim_deveria
Corrupcao,Feminino,17,4,4,Ira_diminuir,1,3,Sim_deveria
Corrupcao,Masculino,50,4,3,Ira_diminuir,0,2,Sim_deveria
Incompetencia,Feminino,32,1,2,Continuara_igual,1,9,Sim_deveria
Incompetencia,Feminino,16,1,4,Ira_diminuir,1,0,Sim_deveria
Corrupcao,Masculino,24,5,6,Continuara_igual,.,5,Sim_deveria
Corrupcao,Masculino,17,5,5,Ira_diminuir,1,6,Sim_deveria
Corrupcao,Masculino,27,1,5,Ira_diminuir,.,0,Sim_deveria
Corrupcao,Feminino,61,1,2,Ira_diminuir,.,7,Sim_deveria
Corrupcao,Feminino,22,4,6,Ira_aumentar,1,0,Sim_deveria
Corrupcao,Masculino,41,2,5,Continuara_igual,1,0,Sim_deveria
Corrupcao,Masculino,16,.,2,Ira_diminuir,1,7,Nao_deveria
Incompetencia,Feminino,62,1,3,Continuara_igual,1,8,Nao_deveria
Corrupcao,Feminino,45,2,5,Continuara_igual,1,1,Sim_deveria
Corrupcao,Feminino,70,.,5,Continuara_igual,1,3,Sim_deveria
Incompetencia,Masculino,49,3,5,Ira_diminuir,1,6,Sim_deveria
Corrupcao,Masculino,24,.,5,Continuara_igual,0,7,.
Corrupcao,Feminino,17,.,4,Ira_aumentar,1,0,Sim_deveria
Corrupcao,Feminino,32,2,5,Continuara_igual,1,0,.
Corrupcao,Masculino,51,4,5,Ira_diminuir,1,6,Sim_deveria
Corrupcao,Feminino,45,4,7,Continuara_igual,1,4,Nao_deveria
Corrupcao,Masculino,30,2,4,Ira_diminuir,0,5,Sim_deveria
Incompetencia,Masculino,31,1,2,Continuara_igual,0,10,Sim_deveria
Corrupcao,Feminino,52,4,8,Continuara_igual,1,3,Sim_deveria
Corrupcao,Feminino,50,1,2,Ira_diminuir,1,8,Sim_deveria
Corrupcao,Masculino,18,3,4,Continuara_igual,1,0,Sim_deveria
Incompetencia,Feminino,39,4,5,Ira_aumentar,1,0,Sim_deveria
Incompetencia,Masculino,85,1,3,Continuara_igual,.,4,Sim_deveria
.,Masculino,27,1,3,Ira_diminuir,1,0,Sim_deveria
Corrupcao,Masculino,46,1,1,Ira_diminuir,1,0,Sim_deveria
Incompetencia,Feminino,39,1,2,Ira_diminuir,0,0,Sim_deveria
Incompetencia,Feminino,30,1,1,Ira_diminuir,1,1,Sim_deveria
Corrupcao,Masculino,17,2,4,Ira_diminuir,0,0,Sim_deveria
Corrupcao,Masculino,42,1,5,Continuara_igual,0,3,Sim_deveria
Incompetencia,Feminino,69,2,2,Ira_diminuir,0,0,Sim_deveria
Corrupcao,Feminino,63,1,2,Ira_diminuir,1,0,Sim_deveria
Incompetencia,Masculino,31,1,2,Ira_diminuir,0,2,Nao_deveria
Corrupcao,Masculino,54,1,5,Ira_diminuir,1,2,Sim_deveria
Corrupcao,Masculino,44,5,7,Ira_diminuir,0,4,Sim_deveria
.,Feminino,69,1,2,.,1,0,Nao_deveria
Corrupcao,Feminino,60,3,5,Ira_diminuir,1,3,Sim_deveria
Incompetencia,Masculino,50,1,2,Ira_diminuir,1,3,Sim_deveria
Incompetencia,Masculino,23,1,4,Ira_diminuir,1,3,Sim_deveria
Corrupcao,Feminino,38,2,7,Continuara_igual,1,0,Sim_deveria
Corrupcao,Masculino,56,1,5,Continuara_igual,1,0,Sim_deveria
Incompetencia,Feminino,20,1,2,Ira_diminuir,.,0,Sim_deveria
Corrupcao,Feminino,47,1,5,Continuara_igual,1,7,Sim_deveria
Corrupcao,Masculino,44,.,4,Continuara_igual,1,4,Sim_deveria
Corrupcao,Masculino,59,.,5,Continuara_igual,1,0,Sim_deveria
Incompetencia,Feminino,16,1,4,Ira_diminuir,1,6,Sim_deveria
Corrupcao,Masculino,42,1,1,Ira_diminuir,1,0,Sim_deveria
.,Feminino,36,1,2,Continuara_igual,1,0,Sim_deveria
Incompetencia,Masculino,18,1,4,Ira_diminuir,0,6,Sim_deveria
.,Feminino,45,1,1,Ira_diminuir,1,2,.
Incompetencia,Masculino,23,1,2,Continuara_igual,1,0,Sim_deveria
Corrupcao,Feminino,22,2,5,Ira_diminuir,0,5,Sim_deveria
Corrupcao,Masculino,49,2,1,.,1,3,Sim_deveria
Corrupcao,Feminino,34,1,4,Ira_diminuir,1,2,Sim_deveria
Corrupcao,Feminino,49,1,1,Ira_diminuir,1,0,Sim_deveria
Corrupcao,Masculino,34,1,5,Continuara_igual,1,0,Sim_deveria
.,Masculino,68,1,2,.,1,1,Sim_deveria
Corrupcao,Masculino,25,3,4,Ira_aumentar,1,0,Sim_deveria
Corrupcao,Masculino,56,2,2,Ira_diminuir,1,1,Sim_deveria
Corrupcao,Feminino,45,2,6,Continuara_igual,1,0,Sim_deveria
Corrupcao,Feminino,60,1,2,.,1,7,Sim_deveria
Corrupcao,Feminino,31,1,6,Continuara_igual,1,0,Sim_deveria
Incompetencia,Feminino,25,4,4,Ira_diminuir,1,5,Sim_deveria
Corrupcao,Masculino,33,4,8,Continuara_igual,0,0,Sim_deveria
.,Feminino,79,3,2,Continuara_igual,0,3,Sim_deveria
Corrupcao,Masculino,49,1,5,Ira_diminuir,1,0,Sim_deveria
Corrupcao,Feminino,66,1,1,Ira_diminuir,.,0,Sim_deveria
Corrupcao,Feminino,65,.,1,.,0,0,Sim_deveria
Corrupcao,Masculino,38,1,2,Ira_diminuir,0,0,Sim_deveria
Incompetencia,Feminino,32,2,5,Continuara_igual,0,0,Sim_deveria
Incompetencia,Feminino,34,1,2,Continuara_igual,1,0,Sim_deveria
.,Masculino,73,1,1,Continuara_igual,1,.,.
Corrupcao,Masculino,25,.,4,Ira_diminuir,1,5,Nao_deveria
Corrupcao,Masculino,59,1,3,Ira_diminuir,1,4,Sim_deveria
Corrupcao,Masculino,35,4,5,Continuara_igual,1,3,Sim_deveria
Corrupcao,Masculino,22,.,2,Ira_diminuir,1,5,Sim_deveria
Incompetencia,Feminino,57,1,1,Continuara_igual,0,0,Sim_deveria
Corrupcao,Feminino,71,2,2,Continuara_igual,1,.,Sim_deveria
Corrupcao,Masculino,70,1,1,Continuara_igual,1,5,Sim_deveria
Corrupcao,Feminino,25,3,6,Ira_diminuir,1,3,Sim_deveria
Corrupcao,Feminino,25,1,5,Continuara_igual,1,0,Sim_deveria
Incompetencia,Feminino,60,1,3,Continuara_igual,0,9,Nao_deveria
Corrupcao,Feminino,41,2,7,Ira_diminuir,.,2,Sim_deveria
Incompetencia,Feminino,18,3,6,Continuara_igual,1,4,Sim_deveria
Corrupcao,Masculino,31,2,5,Continuara_igual,1,7,Sim_deveria
Incompetencia,Masculino,42,2,2,Continuara_igual,0,8,Sim_deveria
Corrupcao,Feminino,22,2,7,Continuara_igual,1,6,Sim_deveria
Corrupcao,Feminino,49,5,8,Ira_diminuir,1,5,Sim_deveria
Corrupcao,Masculino,62,1,2,Ira_aumentar,1,7,Nao_deveria
Incompetencia,Feminino,67,3,2,Ira_diminuir,1,8,Nao_deveria
Corrupcao,Feminino,46,3,5,Ira_diminuir,1,0,Sim_deveria
Corrupcao,Feminino,51,1,5,Continuara_igual,1,0,Sim_deveria
Corrupcao,Feminino,32,1,5,Ira_diminuir,1,3,Sim_deveria
Corrupcao,Feminino,51,1,5,Continuara_igual,0,0,Sim_deveria
Incompetencia,Feminino,49,1,5,Ira_diminuir,1,0,Sim_deveria
Incompetencia,Masculino,19,1,4,Ira_diminuir,1,5,Sim_deveria
Incompetencia,Feminino,61,3,7,Continuara_igual,1,3,Sim_deveria
Incompetencia,Feminino,60,1,2,Continuara_igual,1,5,Sim_deveria
Corrupcao,Feminino,28,4,5,Ira_diminuir,1,4,Sim_deveria
Corrupcao,Masculino,26,3,6,Ira_diminuir,1,5,Sim_deveria
Incompetencia,Masculino,82,1,1,Ira_diminuir,1,0,Sim_deveria
Corrupcao,Feminino,23,1,5,Ira_aumentar,0,0,Sim_deveria
Incompetencia,Feminino,38,2,3,Continuara_igual,1,0,Sim_deveria
Corrupcao,Masculino,66,1,2,Continuara_igual,0,7,Sim_deveria
Corrupcao,Masculino,52,3,2,Ira_diminuir,0,3,Sim_deveria
Corrupcao,Masculino,34,2,3,Ira_diminuir,0,0,Sim_deveria
Corrupcao,Feminino,53,2,2,Ira_diminuir,0,0,Sim_deveria
Corrupcao,Masculino,45,2,8,Ira_diminuir,1,0,Sim_deveria
Incompetencia,Masculino,31,3,6,Continuara_igual,1,6,Sim_deveria
Corrupcao,Masculino,51,3,6,Continuara_igual,1,0,Sim_deveria
Incompetencia,Feminino,62,1,1,Continuara_igual,1,8,Sim_deveria
Corrupcao,Feminino,24,1,5,Continuara_igual,0,0,Sim_deveria
Corrupcao,Masculino,29,1,5,Continuara_igual,1,4,Sim_deveria
Corrupcao,Feminino,23,3,5,Continuara_igual,1,0,Sim_deveria
Corrupcao,Feminino,35,4,7,Continuara_igual,1,0,Sim_deveria
Incompetencia,Feminino,63,1,2,Continuara_igual,1,0,Sim_deveria
Incompetencia,Feminino,34,1,2,Ira_aumentar,1,4,Sim_deveria
Corrupcao,Feminino,54,2,5,Ira_aumentar,1,0,Sim_deveria
Corrupcao,Masculino,27,2,5,Ira_diminuir,1,6,Sim_deveria
Incompetencia,Masculino,24,3,7,Ira_diminuir,0,4,Sim_deveria
Corrupcao,Masculino,45,2,5,Continuara_igual,1,4,Sim_deveria
Corrupcao,Masculino,45,1,1,Ira_aumentar,0,0,Sim_deveria
Incompetencia,Feminino,67,3,4,Continuara_igual,0,5,Sim_deveria
Corrupcao,Masculino,32,1,5,Continuara_igual,1,6,Sim_deveria
Corrupcao,Masculino,44,6,7,Ira_diminuir,1,0,Sim_deveria
Corrupcao,Masculino,22,3,6,Ira_diminuir,1,0,Sim_deveria
Corrupcao,Masculino,69,2,2,Ira_diminuir,0,5,Sim_deveria
Corrupcao,Feminino,60,1,3,.,1,0,Sim_deveria
Corrupcao,Masculino,57,5,5,Continuara_igual,0,1,Sim_deveria
Incompetencia,Feminino,39,1,2,Ira_aumentar,.,.,Sim_deveria
Incompetencia,Masculino,65,3,5,Continuara_igual,1,0,Sim_deveria
Corrupcao,Feminino,60,3,3,Continuara_igual,1,3,Sim_deveria
Incompetencia,Masculino,45,1,3,Ira_diminuir,.,5,Sim_deveria
Corrupcao,Feminino,51,3,5,Continuara_igual,.,3,Sim_deveria
Corrupcao,Masculino,35,3,5,Ira_diminuir,1,6,Nao_deveria
.,Masculino,59,2,4,Ira_diminuir,0,8,Nao_deveria
Incompetencia,Feminino,58,1,2,Ira_diminuir,0,0,Sim_deveria
Corrupcao,Masculino,62,2,5,Ira_diminuir,1,4,Sim_deveria
Corrupcao,Masculino,53,1,4,Continuara_igual,0,3,Nao_deveria
Incompetencia,Masculino,23,1,2,Continuara_igual,0,10,Nao_deveria
Corrupcao,Masculino,26,2,2,Ira_diminuir,0,0,Sim_deveria
Corrupcao,Feminino,65,1,1,Ira_aumentar,1,.,Nao_deveria
Corrupcao,Feminino,64,1,2,Ira_diminuir,0,0,Sim_deveria
Corrupcao,Feminino,19,3,5,Continuara_igual,0,2,Sim_deveria
Corrupcao,Feminino,17,2,4,Ira_aumentar,1,0,Sim_deveria
Corrupcao,Masculino,45,4,6,Ira_diminuir,1,5,Nao_deveria
Incompetencia,Feminino,53,1,3,Ira_diminuir,1,10,Nao_deveria
Corrupcao,Masculino,50,1,1,Ira_diminuir,0,0,Sim_deveria
Corrupcao,Masculino,26,3,6,Ira_diminuir,1,7,Sim_deveria
Incompetencia,Feminino,25,1,5,Continuara_igual,1,0,Sim_deveria
Incompetencia,Feminino,46,1,2,Ira_aumentar,1,.,Sim_deveria
Corrupcao,Feminino,56,1,2,Continuara_igual,1,3,Sim_deveria
Incompetencia,Feminino,43,2,3,Continuara_igual,1,4,Sim_deveria
Corrupcao,Feminino,19,4,5,Ira_diminuir,1,0,Sim_deveria
Incompetencia,Masculino,28,2,4,Ira_diminuir,1,2,Sim_deveria
.,Feminino,46,3,5,Ira_diminuir,1,5,Nao_deveria
Corrupcao,Masculino,66,3,5,Ira_diminuir,0,6,Sim_deveria
Corrupcao,Feminino,26,1,6,Continuara_igual,1,0,Sim_deveria
Corrupcao,Feminino,37,6,7,Continuara_igual,1,5,Sim_deveria
Incompetencia,Feminino,27,3,7,Continuara_igual,1,0,Sim_deveria
Corrupcao,Feminino,67,4,8,Continuara_igual,1,4,Sim_deveria
Corrupcao,Masculino,40,2,2,Ira_diminuir,0,1,Sim_deveria
Corrupcao,Feminino,53,1,1,Ira_diminuir,1,4,Nao_deveria
Incompetencia,Masculino,27,2,5,Ira_diminuir,1,7,Sim_deveria
Incompetencia,Masculino,41,3,5,Ira_diminuir,0,4,Sim_deveria
Corrupcao,Masculino,30,.,5,Continuara_igual,1,4,Sim_deveria
Incompetencia,Feminino,42,4,6,Continuara_igual,0,5,Sim_deveria
Incompetencia,Feminino,59,1,5,Continuara_igual,0,2,Sim_deveria
Corrupcao,Masculino,67,4,6,Ira_diminuir,1,4,Nao_deveria
Incompetencia,Feminino,58,1,3,Continuara_igual,1,4,Sim_deveria
Incompetencia,Feminino,17,2,4,Ira_diminuir,1,6,Sim_deveria
Corrupcao,Feminino,25,2,5,Ira_diminuir,0,0,Sim_deveria
Corrupcao,Feminino,29,4,7,Ira_diminuir,.,7,Sim_deveria
Corrupcao,Feminino,51,2,3,Ira_aumentar,1,3,Sim_deveria
Incompetencia,Masculino,31,1,5,Ira_diminuir,1,7,Sim_deveria
Corrupcao,Feminino,34,2,5,.,1,0,Sim_deveria
Incompetencia,Feminino,36,2,5,Ira_diminuir,1,0,Sim_deveria
Corrupcao,Masculino,60,2,5,Ira_diminuir,.,5,Sim_deveria
Incompetencia,Masculino,30,3,5,Ira_diminuir,1,0,Sim_deveria
Corrupcao,Feminino,27,.,2,.,1,0,Sim_deveria
Corrupcao,Masculino,42,4,6,Ira_diminuir,.,0,Sim_deveria
Corrupcao,Masculino,57,3,1,Continuara_igual,.,0,Sim_deveria
Incompetencia,Feminino,68,1,1,Ira_diminuir,1,8,Nao_deveria
Incompetencia,Feminino,47,1,5,Continuara_igual,1,3,Sim_deveria
Corrupcao,Feminino,26,2,5,Continuara_igual,1,1,Sim_deveria
Corrupcao,Feminino,46,1,3,Continuara_igual,1,8,Nao_deveria
Corrupcao,Feminino,64,3,5,Ira_diminuir,1,0,Sim_deveria
Corrupcao,Feminino,29,.,5,Continuara_igual,1,0,Sim_deveria
Incompetencia,Feminino,66,2,2,Ira_diminuir,1,0,Sim_deveria
Corrupcao,Feminino,23,3,5,Continuara_igual,1,0,Sim_deveria
Corrupcao,Masculino,18,2,4,Continuara_igual,0,5,Sim_deveria
Incompetencia,Masculino,56,1,4,Continuara_igual,0,0,Sim_deveria
.,Feminino,48,1,1,Ira_aumentar,1,.,Nao_deveria
Corrupcao,Feminino,25,2,4,Ira_aumentar,1,10,Sim_deveria
Corrupcao,Feminino,34,1,2,Ira_diminuir,1,0,Sim_deveria
Corrupcao,Masculino,37,1,1,.,.,10,Sim_deveria
Corrupcao,Feminino,65,1,3,Ira_diminuir,0,5,Sim_deveria
Corrupcao,Feminino,34,2,5,Continuara_igual,1,1,Sim_deveria
Corrupcao,Feminino,49,1,5,Ira_aumentar,1,0,Sim_deveria
Incompetencia,Feminino,60,2,4,Ira_diminuir,1,0,Sim_deveria
Corrupcao,Masculino,56,2,4,Ira_aumentar,1,0,Sim_deveria
Incompetencia,Masculino,76,1,2,Ira_diminuir,1,6,Nao_deveria
Incompetencia,Feminino,23,1,2,Ira_diminuir,1,7,Sim_deveria
Corrupcao,Masculino,27,1,5,Ira_diminuir,1,4,Sim_deveria
Corrupcao,Masculino,63,2,5,Ira_diminuir,1,0,Sim_deveria
Incompetencia,Masculino,26,4,7,Ira_diminuir,0,0,Sim_deveria
Corrupcao,Masculino,28,4,8,Ira_diminuir,1,5,Sim_deveria
Corrupcao,Feminino,51,1,1,Ira_aumentar,0,8,Sim_deveria
Corrupcao,Masculino,43,3,7,Ira_diminuir,0,3,Sim_deveria
Incompetencia,Masculino,45,1,4,Continuara_igual,1,0,Sim_deveria
Corrupcao,Masculino,39,2,6,Ira_aumentar,1,0,Sim_deveria
Incompetencia,Feminino,24,4,7,Continuara_igual,0,0,Sim_deveria
Corrupcao,Masculino,24,4,5,Ira_diminuir,1,5,Sim_deveria
Incompetencia,Feminino,33,.,1,Continuara_igual,0,0,Sim_deveria
Incompetencia,Feminino,19,2,5,Continuara_igual,1,0,Sim_deveria
Corrupcao,Masculino,39,1,4,Continuara_igual,1,0,Sim_deveria
Corrupcao,Feminino,39,.,3,Ira_diminuir,1,5,Sim_deveria
Corrupcao,Masculino,26,1,5,Ira_diminuir,1,0,Sim_deveria
Corrupcao,Feminino,34,1,7,Continuara_igual,1,8,Sim_deveria
Corrupcao,Masculino,43,.,2,Ira_diminuir,0,3,Sim_deveria
Corrupcao,Masculino,72,3,1,Continuara_igual,1,0,Sim_deveria
Corrupcao,Feminino,64,2,5,Continuara_igual,0,7,Sim_deveria
Corrupcao,Feminino,16,2,4,Ira_diminuir,1,6,Sim_deveria
Corrupcao,Masculino,36,1,5,Ira_diminuir,0,6,Sim_deveria
Corrupcao,Masculino,54,4,7,Ira_diminuir,.,1,Sim_deveria
Corrupcao,Feminino,32,3,5,Ira_diminuir,1,10,Nao_deveria
Corrupcao,Feminino,16,1,2,Continuara_igual,1,5,Sim_deveria
Corrupcao,Masculino,47,4,3,Ira_diminuir,1,0,Sim_deveria
Incompetencia,Feminino,17,3,4,Ira_diminuir,1,1,Sim_deveria
Corrupcao,Masculino,48,1,8,Continuara_igual,1,0,Sim_deveria
Corrupcao,Feminino,59,2,2,Continuara_igual,1,.,.
Corrupcao,Feminino,52,1,5,Ira_diminuir,1,5,Sim_deveria
Corrupcao,Masculino,54,2,3,Ira_diminuir,1,1,Sim_deveria
Corrupcao,Masculino,30,3,7,Continuara_igual,1,1,Sim_deveria
Corrupcao,Feminino,42,1,8,Ira_diminuir,1,7,Nao_deveria
Corrupcao,Feminino,59,4,8,Continuara_igual,1,0,Sim_deveria
Corrupcao,Feminino,37,2,8,Continuara_igual,1,0,Sim_deveria
Incompetencia,Feminino,63,1,2,Ira_aumentar,.,5,Sim_deveria
Corrupcao,Masculino,55,.,3,Ira_diminuir,1,0,Sim_deveria
Incompetencia,Feminino,44,3,7,Continuara_igual,1,0,Sim_deveria
Corrupcao,Feminino,22,1,5,Continuara_igual,1,0,Sim_deveria
Corrupcao,Feminino,17,2,4,Continuara_igual,1,1,Sim_deveria
Incompetencia,Feminino,72,1,1,Ira_diminuir,0,0,Sim_deveria
Corrupcao,Masculino,31,2,5,Ira_diminuir,1,2,Sim_deveria
Incompetencia,Feminino,62,2,5,Ira_diminuir,1,5,Sim_deveria
Incompetencia,Feminino,25,2,5,Ira_diminuir,1,0,Sim_deveria
Corrupcao,Masculino,68,4,1,Ira_diminuir,1,3,Sim_deveria
Corrupcao,Masculino,53,1,1,Ira_aumentar,0,0,Sim_deveria
Corrupcao,Feminino,43,1,5,Continuara_igual,0,0,Sim_deveria
Corrupcao,Masculino,44,1,3,Continuara_igual,1,6,Sim_deveria
Corrupcao,Feminino,16,2,4,Continuara_igual,1,0,Sim_deveria
Corrupcao,Feminino,46,4,7,Ira_diminuir,1,0,Sim_deveria
Incompetencia,Masculino,34,.,2,Continuara_igual,0,0,Sim_deveria
Corrupcao,Masculino,36,4,8,Ira_diminuir,1,3,Sim_deveria
Incompetencia,Feminino,25,.,3,Continuara_igual,0,1,Sim_deveria
.,Feminino,65,1,1,.,1,0,.
Corrupcao,Masculino,47,3,5,Ira_diminuir,.,5,Sim_deveria
Corrupcao,Masculino,48,.,3,Ira_diminuir,0,0,Sim_deveria
Corrupcao,Feminino,32,1,5,Continuara_igual,.,1,Sim_deveria
Incompetencia,Feminino,36,3,5,Ira_diminuir,1,5,Sim_deveria
Incompetencia,Masculino,20,4,5,Ira_diminuir,1,5,Sim_deveria
Corrupcao,Masculino,27,2,5,Ira_aumentar,1,0,Nao_deveria
Corrupcao,Masculino,21,1,5,Ira_aumentar,1,0,Sim_deveria
Corrupcao,Masculino,28,.,2,Ira_diminuir,1,4,Sim_deveria
Corrupcao,Masculino,38,1,2,Continuara_igual,0,0,Sim_deveria
Corrupcao,Feminino,29,2,5,Ira_diminuir,1,1,Sim_deveria
Incompetencia,Masculino,63,3,2,Ira_diminuir,0,8,Nao_deveria
Corrupcao,Feminino,32,3,7,Continuara_igual,.,0,Sim_deveria
Corrupcao,Feminino,40,4,5,Ira_diminuir,.,1,Sim_deveria
Corrupcao,Feminino,58,2,5,Ira_diminuir,1,5,Sim_deveria
Corrupcao,Masculino,47,3,3,Ira_diminuir,1,0,Sim_deveria
